ATSC5d,ATSC4i,SlogP_VSA1,GATS2v,VSA_EState6,ATSC5p,ATSC3v,AATSC0are,ATSC5v,FilterItLogS,PEOE_VSA9.1,ATSC4p,ATSC6Z,PEOE_VSA10.1,TpiPC10,HallKierAlpha,ATSC4dv,ATSC3Z,SLogP,ATSC7v,ATSC6are,GATS2p,ATSC4pe,GATS2i,ATSC3d,GATS2pe,IC2,VSA_EState8,MinEStateIndex,ATSC3are,MaxEStateIndex,ATSC2dv,ATSC8Z,SssCH2,ATSC4v,MATS1i,VSA_EState3,MATS2p,PEOE_VSA1.1,SMR_VSA1.1,JGI4,ATSC0pe,MinAbsEStateIndex,ATSC1d,ATSC7pe,qed,ATSC5dv,SMR_VSA1,ATSC6p,SdssC,VSA_EState3.1,MATS2Z,GATS2m,AATS2i,AATSC0Z,MATS2i,ATSC3i,VSA_EState6.1,ATSC7Z,ATSC7d,Target
-5.401384083,2.127437673,16.36724469,1.038270146,4.887579569,-0.105056485,-250.046989,0.18869481,-7.01625695,-3.356817171,18.43552797,-1.235388661,-29.17147251,6.041840829,8.768806056,-4.55,-78.7289504,-62.61168781,0.3675,-139.6076075,2.447187543,1.152251919,-2.840655248,1.263925153,-2.048442907,0.506370697,5.147819705,0.244619222,-1.311569835,-1.575466436,12.27022374,37.64052288,12.69934641,-0.361452198,-424.8081074,-0.133086867,33.05779731,-0.102679662,31.68682687,29.70319374,0.050232558,8.67267451,0.112408982,6.467128028,-1.253691234,0.26550482,-20.04306036,29.70319374,-0.020895151,-3.095475852,33.05779731,0.075327009,0.710499285,157.1293634,7.700884275,-0.070667044,-0.462492999,4.887579569,-55.14763552,1.892733564,1
0.769230769,-1.309637997,0,1.350226925,0,0.354378359,-63.42814187,0.072263314,48.53852373,-3.316825937,0,-0.294874585,15.01331361,0,6.411818268,-1.83,-10.23372781,-24.3239645,5.9927,-100.3164799,0.156523669,1.372949951,-0.301381657,1.364901317,-0.218934911,0.644442569,3.51805619,2.144579277,-0.715414698,-0.41566568,10.31087994,-21.86094675,-10.28106509,6.851636714,-110.6667998,0.000696813,8.490226904,-0.252842259,5.106527395,9.901064579,0.008888889,3.796923077,0.258245539,0.390532544,0.045063314,0.334817658,0.653846154,9.901064579,0.038940583,-0.715414698,8.490226904,-0.169462582,1.183004774,152.0840136,6.693786982,-0.246105383,0.936646915,0,-4.590236686,-1.053254438,1
3.297577855,-21.65193283,0,0.978527353,0,-2.551507327,-1238.676531,0.047943099,-662.145662,-3.626563588,6.606881965,-3.831265259,225.4363706,0,7.199678346,-1.34,-28.98961938,-147.1107266,5.5103,-2500.373848,0.984559785,0.973911612,0.009345559,0.971582508,-13.0449827,0.932097411,4.174314989,11.16728687,0.098498764,-0.651499423,8.805606222,-16.89004229,163.0053825,3.916897231,-741.1993492,0.032497167,8.805606222,0.132968875,5.106527395,5.106527395,0.033518519,2.65627451,0.098498764,10.82352941,-1.478880969,0.660593388,3.972318339,5.106527395,8.29239344,5.357981768,8.805606222,0.084543674,0.975700169,152.6565043,6.362937332,0.136433829,-28.42165415,0,-284.0276817,-1.525951557,1
-10.76131687,-16.6213382,4.736862954,1.083904909,0,-0.189894733,-876.7355948,0.054488645,-402.2517148,-9.161663492,0,-3.119274678,20.86694102,17.10007448,7.622128705,-1.18,-52.77366255,-64.73525377,8.84026,-2141.309455,0.190501448,1.141594342,-1.037153909,1.156709204,-6.336076818,0.820613372,3.70471977,17.93913269,-0.071169628,-0.054168572,10.38955999,64.69821674,186.611797,14.05316759,-763.307908,0.006662391,10.38955999,0.029319012,9.843390349,9.843390349,0.05026455,4.658355556,0.071169628,19.53635117,-1.231981756,0.358643944,-43.95884774,9.843390349,0.187371694,0,10.38955999,0.127880311,0.984850309,153.8434517,6.307270233,0.016042077,-28.09590587,0,-239.4759945,4.589849108,1
-1.247637051,-24.61544037,0,0.864604787,0,-0.724830024,-160.854825,0.187466541,-346.7241264,-1.339227663,18.90769192,-5.227177545,0.930056711,5.749511833,6.18098668,-1.13,-65.79584121,17.58601134,0.08022,412.7119271,-0.858854064,0.933802706,-0.7741,1.107657401,-10.86011342,0.911690601,3.708132065,1.122487717,-0.28662037,0.390995274,9.37587963,0.323251418,25.45746692,-0.512083333,-1148.874598,0.010102464,27.03445673,0.177940256,15.31958218,15.31958218,0.064957265,3.9432,0.037916667,7.956521739,0.2336,0.585830848,-19.35349716,15.31958218,1.063429795,0,27.03445673,0.038338338,0.831525275,156.562487,8.166351607,0.051811054,-8.421187508,0,51.54820416,4.083175803,1
2.530991736,-10.99607523,5.733667477,1.234597601,-0.699074074,1.008202359,-252.2999777,0.155204339,156.045456,-0.135038731,0,-2.497495633,-13.84297521,6.041840829,3.988984047,-0.57,-40.18181818,6.355371901,0.4444,86.77250194,-0.907441736,1.379679149,-1.340936364,1.442706136,-6.938016529,0.443898849,3.572623664,3.756203704,-0.912638889,1.12785124,10.17462963,26.11570248,0,0.812962963,-532.7870561,0.090487154,8.358518519,-0.102642298,10.84019487,9.901064579,0.026666667,3.180509091,0.071759259,3.853305785,0.182085124,0.58394723,-32.50413223,9.901064579,1.126408139,-0.912638889,8.358518519,0.094003288,0.842026224,159.0976914,7.743801653,-0.155662185,-9.271901097,-0.699074074,15.49586777,0.303719008,1
6.481481481,-23.93175267,0,1.133073915,0,-3.011149911,-1080.198601,0.040177469,-567.5911604,-6.007324425,6.103966388,-4.361745139,177.7391975,0,7.566311015,-0.82,-17.5462963,-138.9166667,7.619,-723.6721039,0.561095679,1.144767026,-0.410444907,1.146213619,-15.88888889,0.943432527,4.214452953,14.08683229,-0.171924683,-0.794166667,10.02378449,-1.638117284,-10.98765432,13.64505207,-943.4384027,0.066832814,10.02378449,0.030620767,5.106527395,5.106527395,0.040694444,3.257931944,0.171924683,17.28395062,-0.043966397,0.499104027,20.48148148,5.106527395,7.483586853,4.21288427,10.02378449,0.033493715,1.095391444,151.1648231,6.165895062,0.029836945,-23.19428147,0,-61.61882716,-7.308641975,1
-4.148760331,-6.559785913,0,1.202937837,0,1.276065792,-378.7023369,0.151836547,-88.01625144,-1.355951869,30.65062683,-1.335160708,37.25987144,6.103966388,7.327123292,-1.7,-14.93663912,-104.7070707,2.4404,-406.9757949,2.439816345,1.2973202,2.139054821,1.30123508,-2.04040404,0.650650113,4.741162779,5.848777087,-1.095141135,-3.003434343,12.43005652,16.71808999,-235.6786042,1.723806245,-274.4624743,0.076688565,39.06616302,-0.077614469,25.16297253,34.7520469,0.037635934,9.339898485,0.015621642,11.02295684,-1.462881382,0.397083786,-83.93663912,34.7520469,-2.053324014,-0.393347566,39.06616302,0.01500368,0.938202431,152.3942499,7.734618916,-0.076235409,-7.160517089,0,-75.0486685,-15.20018365,1
-0.651162791,-19.65771802,5.733667477,1.03565117,4.902226789,0.675990161,263.2070636,0.282726771,-79.60958491,-4.689532896,11.27513649,-0.089388066,-4.046511628,6.606881965,7.243423621,-1.6,-59.0789616,85.29908058,3.2015,-399.9608615,1.081265116,1.038221906,-3.199396485,0.78775197,0.029745809,0.651954079,4.507432778,1.221845979,-4.342906387,0.518538237,12.57384005,89.36992969,26.96430503,3.46392943,66.45168881,-0.031099801,3.987778723,0.053077796,15.30811901,22.74569668,0.022393162,10.76950698,0.266077176,5.418604651,5.010270308,0.432027739,-64.97674419,22.74569668,-2.394306275,0.609516251,3.987778723,0.061341134,0.849863007,164.5863791,8.689021092,0.242436009,-30.90107174,4.902226789,107.6998378,-6.771768524,1
-7.41332975,-2.124211854,0,0.997899498,14.71712878,-0.991348834,49.58581745,0.11641548,-646.4296548,-5.739938506,0,1.751361794,-158.9180328,6.041840829,8.785703196,-3.55,-15.16608439,39.93335125,4.1617,-1136.092066,-3.957909836,1.042906736,-0.66889132,1.054424134,0.449341575,0.553268084,4.729356805,5.92863167,-0.976381459,0.927736496,12.86110954,89.6772373,72.0024187,2.228843433,712.654876,0.125751067,24.04092699,0.022408822,10.00643713,14.69560176,0.033535354,6.714531148,0.125482689,15.25396399,-2.045548992,0.494431627,-114.5941951,14.69560176,-0.536957709,-1.101864147,24.04092699,0.088175331,0.823502715,154.7970149,7.338349906,0.0833988,-10.80100441,14.71712878,-162.0919108,0.156409567,1
-13.08220604,-2.547930973,5.316788604,1.134502684,7.756616258,-4.041784311,-161.4016881,0.134463059,-713.2954062,-3.280885633,12.64872279,-0.986969258,-149.2695109,12.08368166,7.22466236,-2.41,-95.27055151,3.001040583,2.3832,625.0498484,-0.540095317,1.197729656,-3.291364022,1.340261569,-7.951092612,0.64966057,4.730833868,3.724770593,-0.948175641,1.755588137,13.24097958,44.60561915,100.6118626,4.800855444,-200.9813584,-0.104451372,12.76061023,-0.0885211,14.74330008,24.2270019,0.045358025,7.823717742,0.006285094,12.53694069,-2.079890323,0.600316336,-53.97086368,24.2270019,-0.662067901,-1.578879218,12.76061023,0.020287206,0.926329654,154.606656,7.559833507,-0.147702036,17.12214127,7.756616258,9.967741935,4.935483871,1
-1.278106509,-18.8393274,5.733667477,1.043987609,7.091665407,-0.366573741,-187.0140648,0.134421302,-33.14793837,-2.287712661,6.420821623,-2.973648566,-5.029585799,0,6.362596976,-1.06,-0.569362262,-82.79881657,1.857,13.85796736,-1.72754142,0.975975205,-0.292795266,1.135227595,-3.278106509,0.519282888,4.16197818,0.32731387,-0.837592593,-1.076195266,10.52724693,-9.976988823,26.04733728,0.381016629,-477.0922948,0.222077107,9.288039948,-0.006242245,10.84019487,9.901064579,0.046814815,3.599384615,0.053702759,2.769230769,-0.774978107,0.802631633,6.334429104,9.901064579,1.584757087,-0.837592593,9.288039948,0.018828052,0.680302729,150.7407796,13.67455621,-0.000727971,-2.417245312,7.091665407,-83.49704142,0.49704142,1
-2.877126654,-1.83684705,5.733667477,1.135406007,10.56455404,-2.213339297,-468.366463,0.044033648,-479.2996787,-2.089585608,0,0.969548908,-16.05293006,0,5.696883733,-0.82,0.627599244,-75.80718336,1.5763,85.0037343,-0.074768053,1.157765217,0.500930057,1.190011093,-0.359168242,0.949917271,3.431413457,2.020833333,0.266111111,-0.602824764,5.624427438,-10.33081285,24.58412098,0.973055556,300.4630185,0.176136556,0,-0.082337652,5.733667477,0,0.044444444,1.115921739,0.266111111,2,0.031678639,0.654216218,-18.87145558,0,-0.693918974,0,0,-0.059391911,1.075837699,152.1298232,6.43100189,-0.096924041,-2.461638624,10.56455404,8.676748582,1.228733459,1
-0.49704142,1.935740475,0,0.948430747,4.791435185,-1.578056619,-537.8737281,0.059602367,-277.6978823,-2.010829194,0,-0.26736186,-32.85798817,0,6.382978624,-0.89,-1.923076923,-68.21893491,1.8483,-168.4317841,-0.675335503,0.922931159,0.307192308,1.050123097,-8.426035503,1.439204676,4.056020968,1.221786659,0.609907407,-0.452364497,4.137037037,-10.90532544,39.80473373,3.817277022,-55.72192906,-0.313035676,0,0.066399161,0,0,0.025555556,1.604184615,0.609907407,5.059171598,0.056857396,0.626151823,-12.70414201,0,0.780674746,0,0,-0.054085238,1.082338229,158.9115249,6.698224852,0.100968716,-12.3198395,4.791435185,-11.18934911,0.662721893,1
